epoch,accuracy,loss,lr,recall,val_accuracy,val_loss,val_recall
0,0.7567567825317383,0.6482646465301514,0.001,0.673828125,0.8476272821426392,0.34993746876716614,0.6569646596908569
1,0.7908152341842651,0.5577907562255859,0.001,0.71044921875,0.8213977813720703,0.3639199733734131,0.7130976915359497
2,0.7933787703514099,0.549571692943573,0.001,0.717529296875,0.8377912044525146,0.3431335687637329,0.6839916706085205
3,0.7926462888717651,0.5464169383049011,0.001,0.713623046875,0.8324417471885681,0.3527599275112152,0.7068607211112976
4,0.8014355897903442,0.533866286277771,0.001,0.7216796875,0.8138049840927124,0.3937789797782898,0.7629937529563904
5,0.7999706864356995,0.5299841165542603,0.001,0.72607421875,0.8414149880409241,0.3528856039047241,0.717255711555481
6,0.8013623356819153,0.5275189280509949,0.001,0.7275390625,0.8339948058128357,0.35019567608833313,0.7027027010917664
7,0.8012890815734863,0.536164402961731,0.001,0.727783203125,0.8308886885643005,0.36039620637893677,0.7338877320289612
8,0.8075148463249207,0.5196074843406677,0.0005,0.7265625,0.8127696514129639,0.38784146308898926,0.7588357329368591
9,0.8061964511871338,0.5189843773841858,0.0005,0.743896484375,0.8213977813720703,0.37181681394577026,0.7359667420387268
10,0.8083937764167786,0.5129545331001282,0.0005,0.730224609375,0.8345125317573547,0.35253071784973145,0.7442827224731445
11,0.805903434753418,0.5140794515609741,0.0005,0.734130859375,0.8393442630767822,0.33734312653541565,0.7193347215652466
12,0.8087599873542786,0.5107265114784241,0.0005,0.73974609375,0.8367558121681213,0.3416329324245453,0.7110186815261841
13,0.8107375502586365,0.5119258761405945,0.0005,0.738525390625,0.8286454081535339,0.362063467502594,0.7318087220191956
14,0.804731547832489,0.5139188766479492,0.0005,0.73291015625,0.8341673612594604,0.3456398546695709,0.7006236910820007
15,0.8102248311042786,0.5132554173469543,0.0005,0.74169921875,0.8301984667778015,0.35411444306373596,0.7276507019996643
16,0.8066359162330627,0.5122519731521606,0.0005,0.7314453125,0.8289905190467834,0.361747145652771,0.7567567825317383
17,0.8077345490455627,0.5081561803817749,0.00025,0.736328125,0.8410698771476746,0.34575697779655457,0.7401247620582581
18,0.8067091703414917,0.5051397681236267,0.00025,0.732666015625,0.8315789699554443,0.3575817942619324,0.7338877320289612
19,0.8089796900749207,0.5106281042098999,0.00025,0.736083984375,0.8272649049758911,0.36048415303230286,0.7463617324829102
20,0.8139603137969971,0.5000288486480713,0.00025,0.74267578125,0.8236410617828369,0.36602067947387695,0.7484407424926758
21,0.8099318742752075,0.5025270581245422,0.00025,0.7412109375,0.8364107012748718,0.35116323828697205,0.7193347215652466
